shot_id_number,is_goal
1.0,0.35826777792661435
8.0,0.4455172257607781
17.0,0.682961744273676
20.0,0.6921412465325928
22.0,0.359060879395396
33.0,0.386852899719506
34.0,0.3586977811872286
35.0,0.35313459324914476
36.0,0.3550338947508821
37.0,0.6865587769564964
38.0,0.3742930585688724
45.0,0.34530514355383185
50.0,0.35569178847779137
55.0,0.3558922854839187
60.0,0.35060287850738564
62.0,0.2810852188739634
66.0,0.3572635367295404
67.0,0.36566869396750645
71.0,0.36790277143196465
72.0,0.36211971117190944
76.0,0.35910615113527444
80.0,0.3316817621258663
85.0,0.349809482603141
86.0,0.36358323211290716
87.0,0.3629449267194477
92.0,0.3577499436619937
95.0,0.364993986367261
97.0,0.37147113070662324
104.0,0.5853486838857143
113.0,0.35881061782165297
122.0,0.7057774065642884
123.0,0.3719454686023712
126.0,0.3557112638844117
133.0,0.6860231120023116
134.0,0.35289844825233846
141.0,0.35442084650753314
144.0,0.35334838692826764
150.0,0.6849274479296221
152.0,0.3713388661238856
153.0,0.6791161735230001
156.0,0.4001424234774843
159.0,0.697813791456778
165.0,0.685098271641435
172.0,0.3607215922381314
182.0,0.6845784477591401
192.0,0.35804234210392555
193.0,0.6941389438898732
196.0,0.3644964473888771
202.0,0.35387156602787706
205.0,0.360519107690398
210.0,0.3534729505557487
211.0,0.3628325964164412
228.0,0.6967382562999674
250.0,0.6889700223543279
257.0,0.34993470656674847
260.0,0.35398872559925704
262.0,0.3844612211979623
264.0,0.35311452203362936
267.0,0.3616156445561409
279.0,0.6951489020419138
282.0,0.35391471264835206
293.0,0.35192034672140965
299.0,0.7114981306593258
300.0,0.4607275467838929
301.0,0.3576610810027979
317.0,0.36733173141091785
327.0,0.35687022821623127
328.0,0.3873766296540324
335.0,0.3565801029423511
346.0,0.6964534782933272
348.0,0.5772864980727441
360.0,0.35907830574278715
365.0,0.36882365704518877
379.0,0.3586406239118188
382.0,0.6295517016435587
390.0,0.6961463289215272
391.0,0.690779823067504
392.0,0.3689090131839976
397.0,0.35659218007235266
417.0,0.35895717150203776
418.0,0.35795870180591005
420.0,0.3600752848270576
428.0,0.3355464353602196
429.0,0.35316248606288697
434.0,0.3771037336831707
439.0,0.6966326902900893
440.0,0.36107967753088294
451.0,0.35622102695714014
456.0,0.362498255118648
459.0,0.3470536109661268
472.0,0.36869285953326103
480.0,0.6046402334285628
491.0,0.3499355041011292
497.0,0.3588522509731965
509.0,0.3581034258099798
511.0,0.3559865776350019
523.0,0.3962315611915388
533.0,0.3596528819814587
544.0,0.360805003572656
546.0,0.36194334434579517
552.0,0.3572589547858534
555.0,0.695454879911938
558.0,0.33757479147642844
560.0,0.3508048526948178
568.0,0.3563028919436032
571.0,0.6940123639366057
573.0,0.36065637688009733
576.0,0.7008898988014765
578.0,0.6968647063307132
591.0,0.3643587854406244
596.0,0.3560704323889419
597.0,0.36702643164443616
601.0,0.6606481454615333
605.0,0.3566144832796255
617.0,0.35686626328877086
625.0,0.3486960269071128
628.0,0.3330686071584495
634.0,0.3608186838216469
646.0,0.34958265034090186
649.0,0.35309645536084416
651.0,0.6978706792231486
654.0,0.707217408387905
656.0,0.37390224744664036
657.0,0.3812041202443113
661.0,0.6964436604163303
669.0,0.3600467374464149
670.0,0.7109807078847299
680.0,0.6945242258263616
693.0,0.6716760649524498
694.0,0.340406367676407
699.0,0.3712380199887483
711.0,0.3617705109772633
715.0,0.35482924088221024
718.0,0.36482250694918356
722.0,0.36372942358579197
723.0,0.36168088252986635
725.0,0.5250431707914286
734.0,0.35439459572794113
735.0,0.360261588126065
737.0,0.3528567983932194
746.0,0.36405891198627266
747.0,0.391418958668618
764.0,0.3543002146261286
766.0,0.35602910826311224
767.0,0.3557077165716687
771.0,0.3607888186151031
773.0,0.487490743640704
774.0,0.34821470114409053
783.0,0.3303271185628219
784.0,0.35504034255797623
789.0,0.3528924918551971
792.0,0.6563494683634475
804.0,0.35552084241450893
809.0,0.3557709580126888
812.0,0.3558693373696972
813.0,0.357010606359759
817.0,0.34263736158440417
818.0,0.3614452795881351
820.0,0.3593874261095715
825.0,0.3624648496581615
826.0,0.3614525445590714
829.0,0.3717490636911205
833.0,0.3655680544892542
855.0,0.3587822422858292
859.0,0.6959456584540733
862.0,0.3653952258720698
870.0,0.3577732486449067
876.0,0.3504955823527822
880.0,0.3587925724561917
886.0,0.7066818876536298
889.0,0.6434744048042219
891.0,0.35593663286378435
897.0,0.7020816165549899
902.0,0.3615691169048692
903.0,0.5631638505254772
908.0,0.3618169824829769
909.0,0.36047560042797316
920.0,0.3460918997841235
922.0,0.3585665279157882
924.0,0.4258957144504306
932.0,0.5
934.0,0.36134598318180994
937.0,0.3496616496602358
938.0,0.6913034294625315
941.0,0.37563186473882926
943.0,0.35256035715899914
947.0,0.3723694081142792
950.0,0.3621615393463026
952.0,0.35520218697972816
954.0,0.7040004084026896
962.0,0.6958566618777728
963.0,0.5
975.0,0.3621795372628142
979.0,0.36569671923010694
981.0,0.39984173724787025
983.0,0.3506954725195425
985.0,0.6970460112322059
989.0,0.3657679451378082
995.0,0.37312820890904436
998.0,0.3654127233714383
1008.0,0.3691742798088871
1019.0,0.6773403479929958
1023.0,0.35735448188055047
1026.0,0.35616441013173655
1029.0,0.5
1034.0,0.35461202941229475
1036.0,0.6917128783253297
1038.0,0.35582843495593663
1039.0,0.3497733472193445
1044.0,0.36584033487744866
1049.0,0.37648574452251915
1051.0,0.6167387049356745
1052.0,0.33884712301934455
1062.0,0.6974726754007347
1064.0,0.63472203510534
1066.0,0.35517336141493616
1087.0,0.3497953622238421
1092.0,0.35525490531371867
1094.0,0.6726042502940872
1098.0,0.3561768315004732
1099.0,0.3609255472919867
1102.0,0.36212729289321416
1103.0,0.3509710102294121
1118.0,0.37103046043539517
1131.0,0.3393052048929872
1133.0,0.6874323195453548
1135.0,0.7007649383912053
1138.0,0.3602010950546053
1139.0,0.6984929821045148
1141.0,0.40492031499552633
1142.0,0.35946476980104913
1151.0,0.35166041701341866
1152.0,0.35024008300603954
1155.0,0.6407187709608798
1157.0,0.614126280179891
1165.0,0.4743149181346426
1167.0,0.6435705903228592
1172.0,0.6476080211525269
1174.0,0.7548923323320278
1178.0,0.36527612155332373
1180.0,0.36169922456431947
1200.0,0.37223360128967997
1202.0,0.36268810025347503
1209.0,0.358883405967768
1227.0,0.6473926935041098
1228.0,0.6612637834246582
1229.0,0.3642777567867417
1237.0,0.6942964386729349
1241.0,0.3969846607861382
1248.0,0.32873156338726645
1256.0,0.5953452141137158
1277.0,0.3545770850849748
1279.0,0.35560522810275946
1288.0,0.6900510118590159
1290.0,0.3643268449797162
1293.0,0.35437175215379574
1295.0,0.358758507603019
1308.0,0.3442746101759251
1315.0,0.6953598745888725
1319.0,0.6919496681950049
1320.0,0.354944424223426
1321.0,0.3521121744821877
1322.0,0.37944580153981616
1331.0,0.35117799401504757
1334.0,0.35749743064674877
1343.0,0.3567462135031924
1348.0,0.6800472621673408
1349.0,0.3568344028785937
1351.0,0.6966830724054047
1373.0,0.3547545342165327
1375.0,0.3539139917455007
1380.0,0.6425511031312868
1382.0,0.7118709520881412
1385.0,0.37899768635410713
1387.0,0.3561506984618808
1394.0,0.36459863085673017
1399.0,0.3919018508743085
1403.0,0.7061963717349887
1409.0,0.3585561851865999
1413.0,0.3791351267332813
1425.0,0.6940578732730955
1428.0,0.3433105435338825
1434.0,0.3554989505666489
1444.0,0.6973399493721107
1448.0,0.36253549077468633
1461.0,0.3553814057139924
1466.0,0.3557789663989013
1476.0,0.3709063390722568
1478.0,0.36423590992567706
1485.0,0.354151038268296
1491.0,0.6919492195512866
1494.0,0.5911166302799905
1495.0,0.6910906927912102
1500.0,0.6868067884010105
1501.0,0.5568481726521256
1503.0,0.35487867098407744
1507.0,0.6920589016734885
1511.0,0.5192365651921793
1519.0,0.6921079652046622
1524.0,0.36669628106892477
1528.0,0.693152383931649
1529.0,0.6819357549187646
1533.0,0.6908116898204447
1538.0,0.7037835794274447
1539.0,0.3683143385155286
1545.0,0.3604950220040411
1546.0,0.3620830693186914
1550.0,0.3595224390280251
1555.0,0.3610660830658506
1556.0,0.34939240846995545
1558.0,0.7152553802617952
1559.0,0.6359996145441877
1561.0,0.3555080702793311
1563.0,0.3555610253150417
1565.0,0.6697585200012283
1574.0,0.35711695454061293
1581.0,0.6944668851652285
1583.0,0.4701882524916675
1591.0,0.3528923223971012
1594.0,0.3760314025228529
1605.0,0.34749849337265026
1611.0,0.38234994990853444
1614.0,0.34720921124258847
1617.0,0.3595832535583648
1620.0,0.3689479834989489
1626.0,0.36229161921399256
1628.0,0.38349782174246944
1630.0,0.35965626577761356
1632.0,0.3580359060064274
1634.0,0.36880122287625133
1643.0,0.4044192398382478
1651.0,0.3662624532763511
1654.0,0.3566220357609854
1655.0,0.34102882261304956
1658.0,0.38892700304097305
1659.0,0.35569961257910165
1665.0,0.35743822640430895
1675.0,0.3616310541054881
1680.0,0.7045766405456615
1690.0,0.35365122109494296
1696.0,0.3800429882453875
1714.0,0.5967342327493677
1718.0,0.6907568292070381
1721.0,0.35024023368664065
1726.0,0.3630393679498534
1728.0,0.3598782410015506
1734.0,0.35988302100897895
1735.0,0.36323426025307753
1740.0,0.36401678176725677
1744.0,0.6948516687269409
1747.0,0.3701861394301539
1752.0,0.35554310738448863
1763.0,0.6946198251654998
1764.0,0.34942687164642616
1765.0,0.6945756864460858
1769.0,0.3603474859637961
1770.0,0.714089453416754
1785.0,0.5588386145933565
1787.0,0.35076116408650965
1788.0,0.6905570946028825
1793.0,0.3598017827609948
1794.0,0.686096965970037
1800.0,0.36374898991696913
1812.0,0.3488639987090264
1825.0,0.35970701823608386
1826.0,0.6951698809567771
1834.0,0.35567604059591346
1843.0,0.3563054640829866
1844.0,0.35610258671677597
1848.0,0.35680929631870073
1849.0,0.36238034302454447
1860.0,0.3577119208596381
1863.0,0.6943480873028213
1875.0,0.36144468941824515
1883.0,0.35953178714622835
1890.0,0.3630383219755598
1892.0,0.35393094990908475
1893.0,0.35738422781486756
1897.0,0.3505954330068701
1905.0,0.36260454501715783
1908.0,0.6786677343092598
1931.0,0.6973427251344332
1940.0,0.7138980676517097
1943.0,0.3631534131236556
1947.0,0.3522395371906904
1965.0,0.5169018090415114
1967.0,0.3549308884908375
1968.0,0.38150655942696116
1972.0,0.697404386747418
1982.0,0.3560767613671738
1985.0,0.3457665996763879
2005.0,0.36238009042431363
2010.0,0.7084781336824812
2021.0,0.3574294646462144
2024.0,0.3619318464925209
2027.0,0.36672697045785
2028.0,0.6826421232527083
2035.0,0.357663986280947
2036.0,0.35735195602945286
2043.0,0.36365407271329164
2047.0,0.35473924421718117
2049.0,0.3607905418019173
2055.0,0.35506313404141937
2065.0,0.36508528857871186
2066.0,0.359144600803282
2070.0,0.40124652771198044
2077.0,0.7099727747278849
2081.0,0.36281060684951383
2085.0,0.6946327400685329
2089.0,0.6045468236160736
2095.0,0.5081005682738821
2097.0,0.682201131269159
2100.0,0.3553504704724636
2108.0,0.36311191469740395
2112.0,0.46659359631479974
2113.0,0.5944744338550038
2120.0,0.36057733199763614
2121.0,0.35952513340785164
2122.0,0.3690085464930011
2139.0,0.36388754381573063
2141.0,0.35442531197099825
2144.0,0.4530085488693495
2146.0,0.35626027767351237
2148.0,0.3520185776180067
2149.0,0.6950434692493893
2157.0,0.3462654236228567
2158.0,0.3588492268409082
2159.0,0.36455529182080887
2168.0,0.3479501090302728
2176.0,0.6881044963392144
2178.0,0.6963353828296426
2181.0,0.32974081554398654
2184.0,0.3570774469425071
2187.0,0.36678413056749104
2188.0,0.3584159699816335
2190.0,0.3562045050183307
2193.0,0.7016433664020152
2194.0,0.6883312233632884
2197.0,0.3566976999580818
2202.0,0.6984331301263582
2204.0,0.6894282347086954
2211.0,0.3644859015611799
2214.0,0.3513528449109969
2215.0,0.6815718936839922
2217.0,0.35655394553806524
2222.0,0.36287252474787035
2223.0,0.3644830328884547
2226.0,0.3548929717864335
2230.0,0.6920841206932818
2233.0,0.37163799755998156
2240.0,0.35118451687710533
2246.0,0.35555858995194445
2247.0,0.35748546441246154
2250.0,0.37315982659916364
2254.0,0.3584126684041157
2257.0,0.6896026200749021
2259.0,0.3646402470864319
2262.0,0.3557345137918822
2263.0,0.3571391401429744
2266.0,0.3604861539657041
2305.0,0.3527553627605545
2310.0,0.3596735410793315
2313.0,0.36186248067445476
2319.0,0.3661224616933503
2320.0,0.5988845035172032
2341.0,0.38824061051959485
2345.0,0.35272095786787894
2350.0,0.6950237921123837
2356.0,0.3596569697228336
2360.0,0.469223143081058
2370.0,0.3616307595118102
2374.0,0.6903032833841747
2384.0,0.4094160890506137
2386.0,0.3632202806360811
2397.0,0.41225597350483906
2398.0,0.36088126227845135
2411.0,0.35819164294200984
2414.0,0.6908080970214443
2435.0,0.6984622464522714
2439.0,0.3681519475999933
2446.0,0.697485874396003
2458.0,0.36478851663018586
2465.0,0.35240533453867523
2466.0,0.36037938807929776
2470.0,0.36365345043267905
2490.0,0.58167489426154
2495.0,0.6869272908995023
2501.0,0.35233268908580656
2507.0,0.3523576070651672
2533.0,0.33177092473371617
2537.0,0.3623745864158106
2538.0,0.36967365921134704
2541.0,0.3423665213424013
2542.0,0.6985390668735029
2544.0,0.5068959115983551
2554.0,0.36002343546944443
2555.0,0.3542493681968329
2565.0,0.36317061150487895
2572.0,0.6810092587882832
2573.0,0.3576754897356959
2575.0,0.6728228985074697
2586.0,0.3652744359047129
2588.0,0.3607253812532178
2594.0,0.694969138830347
2617.0,0.3655863651255746
2618.0,0.4129092951558549
2620.0,0.3532571986650721
2623.0,0.7021540785385678
2631.0,0.6898063382377358
2640.0,0.3561348469478127
2642.0,0.6950461717419895
2647.0,0.634986321360111
2663.0,0.367959433219772
2664.0,0.37264499324240946
2676.0,0.36482174414471524
2680.0,0.7026933975044951
2681.0,0.36073305017041407
2690.0,0.35911679733216434
2691.0,0.3636559659579044
2693.0,0.36971467569872546
2695.0,0.3625546379783576
2704.0,0.3618847571086741
2708.0,0.35541968037660526
2709.0,0.7036577897573156
2717.0,0.6944831736998933
2718.0,0.3607410944169215
2722.0,0.3617251044451794
2728.0,0.3786429870725697
2732.0,0.6872871876663746
2743.0,0.6128008159581834
2745.0,0.7044407309723548
2752.0,0.38046485577346295
2756.0,0.36577933828771747
2757.0,0.6818156868744859
2761.0,0.3583347238889994
2769.0,0.35666520259261975
2771.0,0.687083965335795
2773.0,0.6008829261287295
2774.0,0.3514629376708026
2776.0,0.3505624229345967
2781.0,0.5971954015552994
2793.0,0.34343911556374207
2799.0,0.3590992101361975
2800.0,0.3541569012268351
2803.0,0.3333649446184496
2811.0,0.36733535313292914
2818.0,0.38811833198085427
2824.0,0.3609019493039044
2828.0,0.6969017868250059
2829.0,0.36353630416659705
2830.0,0.3632503754164883
2842.0,0.6860794907055927
2847.0,0.6871375349029522
2848.0,0.35131266051280047
2868.0,0.36513269440469265
2870.0,0.36125814007274215
2885.0,0.3632849332424292
2886.0,0.3576057897025579
2889.0,0.3549610172040791
2902.0,0.7103099516745423
2903.0,0.3608216516045467
2904.0,0.6945757708549074
2918.0,0.6895274552160785
2919.0,0.34277323920932024
2922.0,0.3612184626504115
2923.0,0.37713743297754027
2931.0,0.3573290200399282
2945.0,0.3550421097181825
2946.0,0.3605956576664903
2955.0,0.35886038451737917
2957.0,0.6910726059488311
2960.0,0.6946194068452877
2963.0,0.3546234250453279
2966.0,0.7035344066490513
2972.0,0.35502315209231255
2973.0,0.35373383816815723
2974.0,0.37871913035814886
2981.0,0.6948585619680258
2982.0,0.3605943059251143
2984.0,0.6850808808866236
2998.0,0.36043926143046673
3016.0,0.3626707865497133
3021.0,0.35640769297636193
3023.0,0.6977799639634256
3025.0,0.35972787020358765
3026.0,0.6892837938669243
3029.0,0.5
3034.0,0.6945628041549576
3037.0,0.3542107149132511
3038.0,0.3558111338079836
3040.0,0.3581425338799521
3051.0,0.35743252288055505
3062.0,0.3605902695751882
3069.0,0.3549005254665998
3071.0,0.3302935914418938
3076.0,0.7007760020538583
3079.0,0.3490428836339287
3081.0,0.46673114661380755
3082.0,0.46610285555497954
3084.0,0.3543001487161043
3091.0,0.3542441820215685
3095.0,0.7008909909465293
3098.0,0.36203475716302047
3104.0,0.3559585330680233
3105.0,0.6756423251181334
3108.0,0.3786096029954941
3114.0,0.6876534552922128
3118.0,0.36117266542907106
3122.0,0.35567034521622126
3123.0,0.36089682782667787
3132.0,0.352105245206932
3138.0,0.37243087988121576
3141.0,0.6841003049690594
3156.0,0.6948613621393138
3162.0,0.6953179688404614
3167.0,0.3498893127790302
3170.0,0.3467343443080024
3171.0,0.3497459815162804
3172.0,0.35844306788614144
3176.0,0.7047761891805764
3180.0,0.3634422663534347
3189.0,0.35082252557657784
3193.0,0.3550744952738409
3198.0,0.3537470810208449
3203.0,0.35862227131660684
3205.0,0.36780257060331434
3206.0,0.35240433872736754
3215.0,0.3445379627266514
3217.0,0.35085481241501626
3222.0,0.6958952916971616
3228.0,0.3597960426915765
3229.0,0.3545065524638779
3232.0,0.3654799519067034
3233.0,0.378592187004792
3235.0,0.36993617759343106
3238.0,0.3572092429095068
3256.0,0.6623497574603663
3264.0,0.5
3265.0,0.3538496601974469
3273.0,0.4822493970644334
3275.0,0.36440471262872326
3285.0,0.5627258916784157
3289.0,0.349412699308267
3294.0,0.3537916887843641
3306.0,0.36401529659408377
3311.0,0.6945226630252657
3315.0,0.3533088788043406
3318.0,0.3537135870613392
3322.0,0.46614507435193175
3324.0,0.35347429955122495
3327.0,0.3570344394859052
3334.0,0.429319616288099
3341.0,0.36340732070945253
3345.0,0.35065509390881355
3346.0,0.7047790159999922
3352.0,0.35106201661529585
3368.0,0.3539080967054373
3369.0,0.3627500475005151
3371.0,0.3529575394025533
3372.0,0.36100909550892496
3375.0,0.3569108634433623
3384.0,0.35398782246284616
3386.0,0.36034335819390373
3387.0,0.3711719448831066
3393.0,0.35643397881154043
3406.0,0.6343338344176158
3411.0,0.5795156304545223
3412.0,0.6145656310488666
3414.0,0.4811003729502269
3417.0,0.6534121307897305
3420.0,0.6956382688090145
3423.0,0.6957572071677837
3436.0,0.355446270194182
3437.0,0.357294731960053
3438.0,0.6949465686225063
3442.0,0.3457865661996523
3443.0,0.3534374999444747
3446.0,0.3853835420370345
3451.0,0.33421509640466424
3461.0,0.3567751125484887
3473.0,0.7036536977948287
3477.0,0.3691836152197827
3489.0,0.3498153781813044
3491.0,0.348632384819083
3510.0,0.3444641787536009
3515.0,0.59312839963978
3527.0,0.3614614970947064
3530.0,0.6879375504598236
3533.0,0.693527070306201
3540.0,0.3416266105534166
3545.0,0.6844538504084209
3553.0,0.3556259870182874
3569.0,0.6929882460980809
3582.0,0.45258904183383125
3604.0,0.3530493409399294
3605.0,0.35366508130142854
3609.0,0.34761643239755696
3616.0,0.3607882340763155
3624.0,0.35263770974462916
3628.0,0.6938956844140464
3630.0,0.3614784842315057
3641.0,0.35380854917744897
3642.0,0.3717459382320088
3648.0,0.35363333111481526
3650.0,0.7077744643041207
3651.0,0.3753335084422878
3652.0,0.709410352762524
3660.0,0.35652766140612235
3664.0,0.34670578076186437
3670.0,0.35635622347142754
3672.0,0.36368133176807915
3680.0,0.6856122285807413
3682.0,0.7005976997073741
3685.0,0.3545177399166425
3686.0,0.3607517688265619
3689.0,0.35131835473557094
3691.0,0.37139750640505026
3696.0,0.6954945468082359
3698.0,0.3518368092525374
3705.0,0.3590647281147419
3712.0,0.35191368627206043
3713.0,0.3594090859640323
3719.0,0.35871436044957483
3721.0,0.3588632508434905
3723.0,0.6906954724775005
3724.0,0.3509169767298168
3725.0,0.36102464372753684
3727.0,0.3365574204090332
3733.0,0.5239556405175396
3734.0,0.3582192306286929
3736.0,0.37738167835207775
3742.0,0.33766656032619274
3761.0,0.37032779295713947
3765.0,0.3527660190877786
3770.0,0.36114423269874846
3774.0,0.35289648448886396
3777.0,0.43698878851799483
3778.0,0.3675858508608991
3780.0,0.36249396677021223
3781.0,0.3593397607100423
3783.0,0.3528079693541399
3784.0,0.3592191083983554
3788.0,0.5339215523658879
3790.0,0.3658961563595643
3794.0,0.3345853013409574
3795.0,0.39319161509985207
3796.0,0.4127581792676996
3801.0,0.4378685650124148
3802.0,0.354033815133568
3806.0,0.3612005259931292
3808.0,0.354475524063787
3813.0,0.3578096688364277
3814.0,0.36302170479034795
3818.0,0.6145502078077967
3824.0,0.3608787363518517
3836.0,0.3674459327638739
3853.0,0.37413637653260345
3855.0,0.3568320962600287
3858.0,0.6875639964084864
3861.0,0.6851075343424899
3866.0,0.3534592714081522
3869.0,0.3559135386049873
3870.0,0.3553930182804889
3874.0,0.6985102363085216
3876.0,0.3574815725632511
3878.0,0.3507507310258891
3884.0,0.3595144018978443
3890.0,0.3763828616745229
3900.0,0.7106461649968359
3904.0,0.35442040929797425
3906.0,0.3558646127748877
3907.0,0.35424268664453085
3908.0,0.35426781792231093
3912.0,0.6181439545088481
3913.0,0.6931879949701217
3914.0,0.3549008282493317
3918.0,0.7058295779524281
3923.0,0.7017484011091899
3924.0,0.3875360324014886
3925.0,0.36324201358474395
